ma,year,R_squared,SYNCH,BIG4,VOL,SIZE,LEV,S_ROA,M/B,INDN,INDS,Lamda,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
PVD,2020,0.927926844,2.555271244,0,2.176631658,13.31923498,0.326721841,0.025985284,1.014686659,1.386294361,31.53090436,0.394973427,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PVD,2022,0.894675308,2.139412989,0,3.379077832,13.31605524,0.32001171,0.023789037,0.798179628,1.386294361,31.52841065,0.411241372,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
PVG,2018,0.1773297,-1.534544803,1,0.054804346,12.16172633,0.719555939,0.007365816,0.531267078,2.833213344,31.99055955,0.601612677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2020,0.121918689,-1.974384859,1,0.156580052,12.19054658,0.68960833,0.007325282,0.849286565,2.833213344,32.0172407,0.643453275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2017,0.066601318,-2.640108049,1,0.189368761,12.16302194,0.728534706,0.008991548,0.603327436,2.708050201,31.96171991,0.635087383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2019,0.015213513,-4.170240829,1,0.337646936,12.10797643,0.624957079,0.007541633,0.683090072,2.833213344,31.98900664,0.634863866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2016,0.235067644,-1.179914089,1,0.472634974,12.11720411,0.70840204,0.012715967,0.587878126,2.63905733,31.86793256,0.629164878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2023,0.303283167,-0.83171215,1,0.967926368,12.25520532,0.731428585,0.006304128,0.687177847,2.833213344,32.3180592,0.621337184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PVG,2022,0.508953558,0.03581806,1,2.106416726,12.16335707,0.657765947,0.006356321,0.571093446,2.833213344,32.2642951,0.616908389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
PVG,2021,0.213302431,-1.305132867,1,2.744212559,12.26485541,0.730476337,0.006746742,0.54459327,2.833213344,32.22004035,0.627417841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PVP,2016,0.988143348,4.422938704,0,0.000203503,12.49957682,0.675878518,0.009578083,0.414309173,2.708050201,29.71416779,0.65278466,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PVP,2017,0.610550276,0.449625864,1,0.00103743,12.46882113,0.628823052,0.009554442,0.510963176,2.772588722,29.7636042,0.67471157,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PVP,2018,0.532844549,0.131567654,1,0.004499429,12.45537669,0.555022497,0.024657511,0.408361331,2.772588722,29.78447329,0.647650877,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PVP,2019,0.372712705,-0.520596748,1,0.032465531,12.41451516,0.49165773,0.024706498,0.974956367,2.772588722,29.73976857,0.660675462,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PVP,2020,0.281212821,-0.938453567,1,0.136471024,12.37775712,0.392736116,0.032847338,1.132103725,2.772588722,29.76505763,0.666723881,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PVP,2022,0.548207586,0.193431208,1,0.550747168,12.40907367,0.356389208,0.034085154,0.808083274,2.772588722,29.85006428,0.661814056,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PVP,2023,0.377043943,-0.502114241,1,0.860338268,12.43363283,0.361990846,0.032423108,0.903743154,2.772588722,29.98374168,0.65865512,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PVP,2021,0.502701152,0.010804711,1,1.823941476,12.36183987,0.331185476,0.033464153,0.77078232,2.772588722,29.91554376,0.665413234,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PVS,2016,0.836441435,1.631985386,1,1.1025125,13.40723976,0.539861334,0.011663126,1.037649103,1.386294361,31.5651249,0.297239555,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVS,2019,0.917412513,2.407699036,1,1.18188835,13.41973331,0.506563058,0.006932505,0.766470834,1.386294361,31.53922373,0.306102839,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PVS,2017,0.787889609,1.312251136,1,1.225394606,13.39532262,0.472355569,0.009522902,0.609825268,1.386294361,31.52803519,0.305687845,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVS,2020,0.953173843,3.01335535,1,1.883349495,13.41961341,0.509723304,0.010481156,1.072112712,1.386294361,31.53090436,0.298057092,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PVS,2023,0.941289535,2.774632791,1,2.259035574,13.4218672,0.487272168,0.009650836,1.468035323,1.386294361,31.56321716,0.298234473,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PVS,2022,0.931019845,2.602461743,1,3.198058586,13.41370252,0.496420846,0.010312981,0.907985021,1.386294361,31.52841065,0.307318968,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
PVS,2021,0.94744297,2.891867879,1,3.30615792,13.39569218,0.493072429,0.01103561,0.887105014,1.386294361,31.50003872,0.315891089,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PVS,2018,0.930992671,2.602038686,1,,13.36341394,0.449738457,0.007827219,0.669628872,1.386294361,31.47087562,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVT,2018,0.709411581,0.892527969,0,0.327514621,13.00869518,0.496231991,0.010746747,0.851511861,2.079441542,30.59721437,0.539009289,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PVT,2017,0.355296235,-0.595839026,1,0.344278129,12.963955,0.493488303,0.00271845,0.996151826,2.079441542,30.5478973,0.585065057,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PVT,2019,0.137022198,-1.840246023,1,0.403988878,13.04128602,0.482512392,0.01113585,0.744280425,2.079441542,30.62431081,0.558067247,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PVT,2016,0.805329889,1.419945605,0,0.695097734,12.95762416,0.522238818,0.000289773,1.240464733,2.079441542,30.56256897,0.547160395,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PVT,2020,0.501401945,0.005607795,0,1.103287188,13.04491527,0.433802936,0.010301154,1.082464592,2.079441542,30.61514738,0.570967227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PVT,2022,0.526435886,0.105842243,1,1.650370005,13.15386524,0.437675138,0.009243922,0.833959223,2.079441542,30.7879471,0.533502572,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PVT,2023,0.441815091,-0.233798838,1,2.052438994,13.24278865,0.483681027,0.008797421,1.003525881,2.079441542,30.90914179,0.523730332,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PVT,2021,0.401727198,-0.398273595,1,2.841044367,13.09667438,0.442641863,0.009408069,0.948197321,2.079441542,30.70632737,0.561240848,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
QCG,2016,0.074174095,-2.524271247,1,0.074095492,12.91469242,0.512337838,0.001953566,1.098614599,3.931825633,33.647854,0.5673748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QCG,2020,0.066988029,-2.633904106,0,0.28651906,13.01422798,0.589803312,0.014799537,1.051554399,4.234106505,34.71480462,0.598348988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
QCG,2022,0.415509245,-0.341236098,0,0.350579276,12.99776577,0.563900313,0.012962513,0.55867756,4.234106505,35.06242625,0.602407134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
QCG,2019,0.049935499,-2.945797735,0,0.494988699,13.05688106,0.624915853,0.016129366,0.575904042,4.234106505,34.59463017,0.61074145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
QCG,2017,0.016744695,-4.072787311,1,0.609135374,13.05722901,0.640086286,0.02151108,0.317605337,4.060443011,33.93629167,0.612918543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QCG,2021,0.154641029,-1.698654867,0,0.714055948,12.99198677,0.561243215,0.013633334,0.267633371,4.234106505,34.81663746,0.608883746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
QCG,2018,0.133022961,-1.874490744,1,1.355027058,13.04206859,0.620667412,0.018003776,0.256093005,4.17438727,34.3131777,0.593462648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QCG,2023,0.268105202,-1.004257339,0,1.810232715,12.98078196,0.546174875,0.012475454,0.798430118,4.234106505,35.16238338,0.615260667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
QHD,2023,0.054433802,-2.854798569,0,0.010754737,11.2154431,0.304903123,0.089417606,1.834259321,0,25.82451208,0.671937948,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
QHD,2019,0.134237501,-1.863999992,0,0.026729015,11.09335742,0.372747843,0.110503218,1.989153976,0,25.54339943,0.672299828,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
QHD,2021,0.096539806,-2.236276637,1,0.040624146,11.13949688,0.30853463,0.102967309,2.115122414,0,25.64963946,0.670740559,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
QHD,2018,0.105931415,-2.132990637,0,0.124012757,11.14505438,0.411600912,0.126960849,1.297600163,0,25.66243609,0.661319511,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QHD,2020,0.046234629,-3.026688629,1,0.356122447,11.11906574,0.272181302,0.111134287,2.810282463,0,25.60259501,0.674068636,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
QHD,2022,0.12111557,-1.9819082,0,0.392169358,11.20464553,0.36180807,0.095342614,1.972449927,0,25.79964976,0.671882721,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
QHD,2017,0.065625518,-2.655912686,0,0.720512723,11.1630419,0.34438699,0.125004028,0.92627614,0,25.70385387,0.679516816,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QHD,2016,0.170434921,-1.582548034,0,1.290698379,11.22240201,0.336853595,0.01503194,0.978485964,0,25.84053558,0.656667008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QST,2022,0.002923405,-5.832078523,0,0.000298638,10.93438725,0.485761737,0.016113398,0.674188286,2.995732274,28.92239926,0.682802501,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
QST,2018,0.010881383,-4.509760903,0,0.002703918,10.7158538,0.60855906,0.010435451,1.06684117,2.995732274,28.69776577,0.663918379,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QST,2020,0.011912946,-4.41814507,0,0.004361917,10.90838097,0.551067005,0.011647661,1.336115925,2.995732274,28.78669004,0.688362363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
QST,2023,0.004409955,-5.419471042,0,0.009373628,10.97269545,0.498819583,0.0183516,1.411267459,2.995732274,28.94892524,0.67860398,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
QST,2019,0.005002358,-5.292830983,0,0.009800205,10.75840098,0.639105778,0.010502102,0.916051655,2.995732274,28.76942694,0.684252105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
QST,2021,0.006134345,-5.087698769,0,0.017042188,10.893292,0.483156862,0.010669584,1.282372634,2.995732274,28.88547497,0.679418555,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
QST,2017,0.009573221,-4.639166245,0,0.017690954,10.68512288,0.589631797,0.007400056,0.961834701,2.995732274,28.67793837,0.683815844,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QST,2016,0.002765845,-5.887639527,0,0.092488884,10.53226482,0.429631996,0.005197312,0.900572734,2.995732274,28.60030932,0.661595864,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QTC,2018,0.039818656,-3.182786633,0,0.01444027,10.98554548,0.519338772,0.010264156,0.900141717,4.304065093,32.64948284,0.664709236,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QTC,2019,0.027154112,-3.578697185,0,0.055072051,10.85110447,0.375743046,0.014524556,0.926274032,4.317488114,32.91248804,0.680475932,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
QTC,2023,0.014995823,-4.184874174,0,0.121416734,10.71686266,0.228967572,0.02841304,0.806509907,4.317488114,33.30491724,0.680697955,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
QTC,2017,0.011245839,-4.476447529,0,0.133253882,10.92725927,0.466809132,0.011243818,1.047755232,4.276666119,32.57285203,0.68095339,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QTC,2020,0.008793535,-4.72490609,0,0.181910928,10.96608713,0.537650759,0.020124685,0.978674294,4.317488114,32.999352,0.690054947,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
QTC,2022,0.051015567,-2.923261565,0,0.242906432,10.77706791,0.322400361,0.026387522,0.87215562,4.317488114,33.21632551,0.681219762,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
QTC,2016,0.059441317,-2.761484486,0,0.429573639,10.92346119,0.448761265,0.000324111,1.331979975,4.189654742,32.33691014,0.658553322,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QTC,2021,0.162098351,-1.642697471,0,0.44422075,10.84876479,0.396145325,0.022178468,0.88673648,4.317488114,33.13744095,0.681285029,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RAL,2019,0.257905072,-1.056885591,1,0.126899015,12.4792465,0.723184077,0.022094778,2.057406384,1.098612289,29.22110089,0.613189197,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
RAL,2018,0.383771032,-0.473572493,1,0.174798841,12.43771787,0.699970292,0.020196409,1.035255217,1.098612289,29.2301447,0.609858613,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RAL,2020,0.239450304,-1.155695557,1,0.243048124,12.60487503,0.731916367,0.022799412,1.335068597,1.098612289,29.39481347,0.616944216,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
RAL,2023,0.667641425,0.697536811,0,0.329530795,12.8893963,0.616306491,0.018687602,0.997546403,1.098612289,29.893269,0.547376264,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
RAL,2022,0.686058096,0.781754361,0,0.381918362,12.82714193,0.609662563,0.019863865,0.75537483,1.098612289,29.78366396,0.574469585,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
RAL,2016,0.292899896,-0.881341346,1,0.417853643,12.32156751,0.706250921,0.017500664,2.505568783,1.098612289,29.02990994,0.607948547,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RAL,2017,0.411473909,-0.357875646,1,0.465391117,12.37673204,0.689687688,0.024226733,1.276381936,1.098612289,29.09952815,0.634912935,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RAL,2021,0.777216943,1.249521057,0,0.560150099,12.7317738,0.746102367,0.0213265,0.703813481,1.098612289,29.60279599,0.598649068,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
RCL,2019,0.003647884,-5.609953417,1,0.051765105,11.84743821,0.59757338,0.020197358,0.84520557,4.234106505,34.59463017,0.620858135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
RCL,2017,0.012453786,-4.37319862,0,0.070110696,11.53636448,0.34771242,0.013528758,0.842599763,4.060443011,33.93629167,0.617242255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RCL,2016,0.037882931,-3.234635488,0,0.13966439,11.44335895,0.215420983,0.019061212,0.71161179,3.931825633,33.647854,0.593325852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RCL,2022,0.047791777,-2.991930131,0,0.153798166,11.67837175,0.387538303,0.019079883,0.635882751,4.234106505,35.06242625,0.619658408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
RCL,2018,0.006050172,-5.101599948,1,0.163719032,11.73381222,0.59167723,0.01868976,0.478406561,4.17438727,34.3131777,0.596831355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RCL,2023,0.063048015,-2.698735465,0,0.194981611,11.67303668,0.389858842,0.020702025,0.578678275,4.234106505,35.16238338,0.621818039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
RCL,2020,0.006507658,-5.028246695,1,0.222882044,11.82438722,0.573932527,0.019843324,0.841824699,4.234106505,34.71480462,0.629044757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
RCL,2021,0.035888569,-3.290788045,0,0.302605346,11.72693606,0.460491042,0.019021909,0.582439189,4.234106505,34.81663746,0.620933039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
RDP,2019,0.014083368,-4.248577283,0,0.006004002,12.35633618,0.712516882,0.046016151,0.508835732,2.833213344,32.32161829,0.660081696,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
RDP,2020,0.058008773,-2.787401708,0,0.031805101,12.33941062,0.785440069,0.042436069,0.915547587,2.833213344,32.3563235,0.65539147,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RDP,2018,0.04847262,-2.977069362,0,0.160536844,12.24853135,0.691649073,0.053054791,0.503102953,2.772588722,32.28394154,0.647748117,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RDP,2022,0.103857878,-2.155075616,0,0.223868891,12.39116347,0.723533577,0.036460709,0.600694223,2.833213344,32.39439796,0.646468248,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
RDP,2017,0.031670768,-3.420178029,0,0.240285886,12.19287296,0.657241374,0.064085763,0.582242681,2.708050201,30.69981086,0.69482549,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RDP,2016,0.06718979,-2.630680461,0,0.290534472,12.03240805,0.604394515,0.014628988,0.964856041,2.48490665,30.44471429,0.646288698,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RDP,2021,0.040467042,-3.165958789,0,0.527882527,12.34682797,0.772603261,0.038821289,0.616513569,2.833213344,32.37769818,0.649545927,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RDP,2023,0.061760567,-2.72074009,0,1.957602142,12.33128231,0.839640339,0.043390844,0.339636087,2.833213344,32.37123061,0.681695923,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
REE,2023,0.399468878,-0.407678609,1,0.28769157,13.54297812,0.405077368,0.018041497,1.313761999,3.36729583,33.13685652,0.537226639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
REE,2016,0.215158076,-1.294109331,1,0.469760344,13.05677665,0.322506942,0.008256792,1.706677856,3.135494216,32.12603923,0.595512192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
REE,2020,0.440042903,-0.24098794,1,0.496022747,13.31239855,0.405144714,0.013560826,1.62485354,3.36729583,33.05034318,0.597821543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
REE,2022,0.412222781,-0.354784062,1,0.49943119,13.53038615,0.433762536,0.015995949,1.048610429,3.36729583,33.11502767,0.525341986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
REE,2021,0.263707138,-1.026788787,1,0.521475094,13.50279575,0.486037788,0.016472969,1.360948289,3.36729583,33.08157065,0.587515837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
REE,2019,0.202507774,-1.370693809,1,0.560255733,13.2927602,0.434245446,0.011251504,1.480238625,3.36729583,33.07337598,0.602576975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
REE,2018,0.52671388,0.106957366,1,0.609693796,13.19032226,0.359446185,0.01125114,1.110211812,3.33220451,33.07371641,0.578493078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
REE,2017,0.165026807,-1.621291695,1,1.076033666,13.15517405,0.391851731,0.00779225,1.144894907,3.218875825,32.16334581,0.602699538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
S4A,2023,0.025643103,-3.637503003,0,0.006307463,12.00020053,0.409827134,0.046926792,2.71591565,3.36729583,33.13685652,0.6679147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
S4A,2022,0.009802271,-4.615290574,0,0.01941942,12.00472918,0.368197364,0.048283973,2.276098557,3.36729583,33.11502767,0.669917283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
S4A,2019,0.026977085,-3.585419827,0,0.027999506,12.03588069,0.517599487,0.041096832,2.335726537,3.36729583,33.07337598,0.672034412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S4A,2020,0.0535358,-2.872382567,0,0.032125001,12.00779943,0.483407095,0.0367815,2.399030542,3.36729583,33.05034318,0.679591388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
S4A,2017,0.003616564,-5.618607883,0,0.037946873,12.09213321,0.572876698,0.044772239,2.197650724,3.218875825,32.16334581,0.673139851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
S4A,2018,0.062773257,-2.703396108,0,0.050674148,12.050311,0.572768201,0.044807157,2.375207982,3.33220451,33.07371641,0.652868009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
S4A,2016,0.02942198,-3.496149767,0,0.054539313,12.10710845,0.638749846,0.025779831,2.368826852,3.135494216,32.12603923,0.652630548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
S4A,2021,0.120268887,-1.989886347,0,0.060648845,11.99652308,0.414692443,0.040704027,2.507404138,3.36729583,33.08157065,0.669328967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
S55,2018,0.074447542,-2.520296067,0,0.103258345,11.97544698,0.470191947,0.010002286,0.479342244,4.304065093,32.64948284,0.656227174,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S55,2022,0.029561147,-3.491287488,0,0.147736129,12.28349904,0.579994536,0.019925224,0.633383759,4.317488114,33.21632551,0.67353612,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
S55,2020,0.004841536,-5.325669914,0,0.165712669,12.18915129,0.628418171,0.02007512,0.844376202,4.317488114,32.999352,0.686844197,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
S55,2019,0.001840604,-6.295819298,1,0.271490895,12.06735933,0.550299529,0.01844261,0.571266267,4.317488114,32.91248804,0.681189783,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S55,2021,0.060582854,-2.741247716,0,0.301971929,12.25530614,0.607331107,0.021521418,0.721501997,4.317488114,33.13744095,0.68021785,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
S55,2017,0.017190056,-4.046084694,0,0.423238071,11.89152844,0.518367497,0.012049188,0.391177603,4.276666119,32.57285203,0.683153455,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S55,2023,0.050549657,-2.932927077,0,0.598840742,12.34871331,0.623977288,0.020084964,0.685078683,4.317488114,33.30491724,0.678291463,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
S55,2016,0.08757315,-2.343633478,0,2.066548825,11.89370549,0.587383558,0.01564718,0.386333672,4.189654742,32.33691014,0.663953609,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S99,2019,0.005418123,-5.212572972,0,0.448432622,12.32916082,0.664108856,0.016994386,1.027802858,4.317488114,32.91248804,0.666430987,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S99,2023,0.362664293,-0.563818934,0,0.657824701,12.60474224,0.617192536,0.018535636,0.53687815,4.317488114,33.30491724,0.664265752,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
S99,2017,0.022692786,-3.762753983,0,0.706471773,12.19989113,0.605777495,0.022610686,0.44779718,4.276666119,32.57285203,0.704318007,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S99,2020,0.08819092,-2.335926618,0,1.018124681,12.60344382,0.735049462,0.022960736,0.872805261,4.317488114,32.999352,0.67198747,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
S99,2022,0.574210659,0.299051612,0,1.174286012,12.56950185,0.612657093,0.019798901,0.475581467,4.317488114,33.21632551,0.662656201,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
S99,2016,0.157818571,-1.674549373,0,2.028972736,11.98885825,0.486927981,0.011762176,0.435043661,4.189654742,32.33691014,0.662115672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S99,2018,0.065768303,-2.653586466,0,2.320300859,12.32171375,0.670641167,0.019431006,0.448736954,4.304065093,32.64948284,0.656249712,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S99,2021,0.19831437,-1.396863047,0,3.850995207,12.53660184,0.700680427,0.021096193,0.412383023,4.317488114,33.13744095,0.586601998,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SAB,2016,0.96478923,3.310557657,0,0.008365062,13.28318241,0.359411493,0.032535378,13.59652668,1.791759469,31.04353034,0.291233095,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAB,2017,0.956751395,3.096578603,0,0.031043053,13.34269283,0.344929132,0.032112982,10.65501824,1.791759469,31.12854114,0.290448122,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAB,2018,0.950983092,2.965330982,0,0.035459401,13.34960274,0.279648999,0.027207925,9.313597134,1.791759469,31.12955799,0.289147739,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAB,2019,0.959890694,3.17521105,0,0.038337131,13.43075977,0.255400469,0.023700384,6.548168229,1.791759469,31.21679207,0.289355593,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SAB,2023,0.991554048,4.765586207,0,0.065376476,13.53220161,0.251682807,0.036989345,2.893736688,1.791759469,31.38828175,0.300512489,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SAB,2022,0.984736749,4.166926318,0,0.082483618,13.53737924,0.28649958,0.032614205,4.824438321,1.791759469,31.39822734,0.291846775,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SAB,2021,0.974500504,3.643266361,0,0.084250492,13.48411504,0.258872056,0.033887608,5.27618071,1.791759469,31.29554262,0.31037438,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SAB,2020,0.98313034,4.065224978,0,0.104530284,13.4373537,0.225011964,0.023787764,4.564327011,1.791759469,31.22611743,0.307579485,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
SAF,2019,0.018140335,-3.991310468,0,0.007999073,11.32586818,0.350258311,0.011621422,3.165029167,2.944438979,32.89920637,0.652480313,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SAF,2016,0.018383086,-3.977770102,0,0.023485592,11.22047043,0.336235934,0.003333758,3.63320823,2.890371758,32.51928993,0.628793866,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAF,2021,0.010406818,-4.554832749,1,0.064168627,11.41015497,0.363765393,0.010584779,3.374552896,2.944438979,33.13390552,0.652894042,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
